Horario,Conta,Instrumento,Lado,QtdOrdem,QtdExecucaoAtual,QtdExecutadaAcumulada,PrecoExecutado,NotionaldaOrdem,NotionaldaExecucaoAtual,NotionaldaExecucaoAcumulada,EnteringTrader
2021-11-27T17:28:20.498,918239,SLCE3,1,9500,700,9500,13.43,127585.0,9401.0,127585.0,MILLER
2021-11-27T16:47:27.247,498213,POMO4,2,12500,2700,7000,15.82,197750.0,42714.0,110740.0,MILLER
2021-11-27T17:48:04.004,918239,ITUB4,2,20500,18000,20500,16.2,332100.0,291600.0,332100.0,GARCIA
2021-11-27T13:17:31.714,879865,BPAC11,1,23500,7900,23500,18.62,437570.0,147098.0,437569.99999999977,SMITH
2021-11-27T16:51:44.888,071264,VALE3,2,23500,10900,14300,19.13,449555.0,208517.0,273559.0,DAVIS
2021-11-27T10:49:41.856,879865,PETR4,1,6500,6500,6500,17.51,113815.00000000001,113815.00000000001,113815.00000000001,JOHNSON
2021-11-27T11:37:16.263,498213,BPAC11,1,12500,12500,12500,17.21,215125.0,215125.0,215125.0,GARCIA
2021-11-27T17:51:44.409,071264,BBAS3,2,8500,100,8500,17.93,152405.0,1793.0,152405.0,BROWN
2021-11-27T17:06:48.747,498213,POMO4,2,12500,3100,10100,15.82,197750.0,49042.0,159782.0,MILLER
2021-11-27T17:25:13.617,498213,POMO4,2,12500,2400,12500,15.82,197750.0,37968.0,197750.0,MILLER
2021-11-27T17:40:21.449,071264,VALE3,2,23500,5100,19400,19.13,449555.0,97563.0,371122.0,DAVIS
2021-11-27T17:42:21.582,071264,VALE3,2,23500,2000,21400,19.13,449555.0,38260.0,409382.0,DAVIS
2021-11-27T10:55:06.165,849651,POMO4,1,12500,12300,12300,17.77,222125.0,218571.0,218571.0,WILLIAMS
2021-11-27T14:21:03.569,849651,GOAU4,1,4500,1900,1900,18.28,82260.0,34732.0,34732.0,BROWN
2021-11-27T10:57:19.021,071264,RAPT4,1,22500,22500,22500,18.81,423225.0,423225.0,423225.0,SMITH
2021-11-27T17:37:08.104,071264,BPAC11,1,15500,2300,2300,12.06,186930.0,27738.0,27738.0,RODRIGUEZ
2021-11-27T17:43:21.158,071264,BPAC11,1,15500,13200,15500,12.06,186930.0,159192.0,186930.0,RODRIGUEZ
2021-11-27T13:22:38.419,849651,POMO4,1,12500,100,12400,17.77,222125.0,1777.0,220348.0,WILLIAMS
2021-11-27T13:57:11.825,987453,VALE3,2,4500,4000,4000,11.66,52470.0,46640.0,46640.0,BROWN
2021-11-27T16:02:35.055,849651,BBAS3,1,500,200,200,10.39,5195.0,2078.0,2078.0,MARTINEZ
2021-11-27T17:44:44.712,071264,VALE3,2,23500,2100,23500,19.13,449555.0,40173.0,449555.0,DAVIS
2021-11-27T11:04:26.939,879865,IGTI3,1,24500,6400,6400,15.09,369705.0,96576.0,96576.0,BROWN
2021-11-27T13:42:18.749,918239,BPAC11,1,500,100,100,12.64,6320.0,1264.0,1264.0,WILLIAMS
2021-11-27T15:34:33.003,918239,SLCE3,1,18500,7100,7100,10.32,190920.0,73272.0,73272.0,WILLIAMS
2021-11-27T13:54:54.061,071264,POMO4,1,12500,4200,4200,17.77,222125.0,74634.0,74634.0,RODRIGUEZ
2021-11-27T16:09:08.608,071264,POMO4,1,12500,7800,12000,17.77,222125.0,138606.0,213240.0,RODRIGUEZ
2021-11-27T13:14:42.390,981727,PETR4,2,18500,18500,18500,18.27,337995.0,337995.0,337995.0,JOHNSON
2021-11-27T11:48:14.224,849651,IGTI3,2,4500,4500,4500,12.48,56160.0,56160.0,56160.0,WILLIAMS
2021-11-27T14:02:18.603,071264,SLCE3,2,22500,22500,22500,12.81,288225.0,288225.0,288225.0,MARTINEZ
2021-11-27T14:16:40.709,849651,POMO4,1,12500,100,12500,17.77,222125.0,1777.0,222125.0,WILLIAMS
2021-11-27T13:44:39.618,849651,BBAS3,1,6500,5500,5500,19.06,123889.99999999999,104830.0,104830.0,MARTINEZ
2021-11-27T15:49:28.042,918239,SLCE3,1,18500,7100,14200,10.32,190920.0,73272.0,146544.0,WILLIAMS
2021-11-27T13:21:26.413,071264,VALE3,2,19500,19500,19500,15.58,303810.0,303810.0,303810.0,MILLER
2021-11-27T11:33:33.485,164532,POMO4,1,12500,5700,5700,10.32,129000.0,58824.0,58824.0,BROWN
2021-11-27T16:32:02.765,071264,POMO4,1,12500,500,12500,17.77,222125.0,8885.0,222125.0,RODRIGUEZ
2021-11-27T16:19:50.863,987453,VALE3,2,4500,500,4500,11.66,52470.0,5830.0,52470.0,BROWN
2021-11-27T12:47:47.901,879865,IGTI3,1,24500,18100,24500,15.09,369705.0,273129.0,369705.0,BROWN
2021-11-27T16:24:13.506,849651,BBAS3,1,6500,400,5900,19.06,123889.99999999999,7623.999999999999,112453.99999999999,MARTINEZ
2021-11-27T16:44:50.910,849651,BBAS3,1,500,100,300,10.39,5195.0,1039.0,3117.0,MARTINEZ
2021-11-27T16:51:54.891,849651,BBAS3,1,500,200,500,10.39,5195.0,2078.0,5195.0,MARTINEZ
2021-11-27T15:51:50.369,918237,RAPT4,1,11500,11500,11500,11.07,127305.0,127305.0,127305.0,RODRIGUEZ
2021-11-27T15:44:46.904,164532,BPAC11,1,1500,1200,1200,16.84,25260.0,20208.0,20208.0,MILLER
2021-11-27T14:44:42.950,879865,BPAC11,2,500,400,400,10.06,5030.0,4024.0,4024.0,MARTINEZ
2021-11-27T15:00:28.454,164532,PETR4,2,23500,5200,5200,14.2,333700.0,73840.0,73840.0,GARCIA
2021-11-27T16:32:02.505,987453,BBAS3,2,2500,2500,2500,15.99,39975.0,39975.0,39975.0,MILLER
2021-11-27T15:23:02.800,164532,PETR4,2,23500,18300,23500,14.2,333700.0,259860.0,333700.0,GARCIA
2021-11-27T10:06:39.595,849651,BPAC11,2,8500,8500,8500,14.32,121720.0,121720.0,121720.0,BROWN
2021-11-27T17:47:10.692,981727,GOAU4,2,12500,4800,4800,15.66,195750.0,75168.0,75168.0,RODRIGUEZ
2021-11-27T16:53:43.429,164532,BPAC11,1,1500,200,1400,16.84,25260.0,3368.0,23576.0,MILLER
2021-11-27T16:45:18.310,918239,SLCE3,1,18500,3700,17900,10.32,190920.0,38184.0,184728.0,WILLIAMS
2021-11-27T10:30:07.776,918237,VALE3,1,7500,4800,4800,10.58,79350.0,50784.0,50784.0,JOHNSON
2021-11-27T16:20:10.151,164532,POMO4,1,12500,1000,6700,10.32,129000.0,10320.0,69144.0,BROWN
2021-11-27T16:50:40.108,918239,SLCE3,1,18500,600,18500,10.32,190920.0,6192.0,190920.0,WILLIAMS
2021-11-27T13:14:58.573,164532,PETR4,1,16500,8900,8900,10.86,179190.0,96654.0,96654.0,BROWN
2021-11-27T14:07:42.171,981727,BPAC11,1,8500,4600,4600,19.94,169490.0,91724.0,91724.0,JONES
2021-11-27T16:52:21.418,164532,POMO4,1,12500,5800,12500,10.32,129000.0,59856.0,129000.0,BROWN
2021-11-27T13:17:19.192,164532,POMO4,1,22500,16400,16400,19.28,433800.0,316192.0,316192.0,WILLIAMS
2021-11-27T14:41:39.295,981727,BPAC11,1,8500,1500,6100,19.94,169490.0,29910.000000000004,121634.00000000001,JONES
2021-11-27T14:33:27.884,849651,VALE3,1,500,500,500,14.32,7160.0,7160.0,7160.0,MARTINEZ
2021-11-27T15:36:24.405,879865,RAPT4,2,500,500,500,12.06,6030.0,6030.0,6030.0,WILLIAMS
2021-11-27T15:02:24.232,879865,BPAC11,2,500,100,500,10.06,5030.0,1006.0,5030.0,MARTINEZ
2021-11-27T17:46:02.773,164532,BPAC11,1,1500,100,1500,16.84,25260.0,1684.0,25260.0,MILLER
2021-11-27T14:15:43.513,071264,ITUB4,2,12500,700,700,10.23,127875.0,7161.0,7161.0,DAVIS
2021-11-27T16:01:18.379,849651,GOAU4,1,4500,600,2500,18.28,82260.0,10968.0,45700.0,BROWN
2021-11-27T14:33:19.058,071264,IGTI3,1,21500,18900,18900,16.24,349159.99999999994,306935.99999999994,306935.99999999994,DAVIS
2021-11-27T17:19:49.459,918239,PETR4,2,10500,7800,7800,16.41,172305.0,127998.0,127998.0,BROWN
2021-11-27T16:28:20.949,071264,IGTI3,2,14500,14500,14500,12.34,178930.0,178930.0,178930.0,BROWN
2021-11-27T16:41:20.369,918239,BPAC11,1,500,300,400,12.64,6320.0,3792.0,5056.0,WILLIAMS
2021-11-27T17:17:27.366,987453,PETR4,2,12500,1700,1700,15.74,196750.0,26758.0,26758.0,RODRIGUEZ
2021-11-27T14:57:49.741,987453,POMO4,2,18500,18500,18500,19.63,363155.0,363155.0,363155.0,SMITH
2021-11-27T11:16:46.850,071264,SLCE3,1,2500,2500,2500,15.37,38425.0,38425.0,38425.0,JONES
2021-11-27T15:50:49.423,164532,GOAU4,1,10500,5800,5800,19.24,202019.99999999997,111591.99999999999,111591.99999999999,MARTINEZ
2021-11-27T16:20:11.319,164532,PETR4,1,16500,7600,16500,10.86,179190.0,82536.0,179190.0,BROWN
2021-11-27T17:37:02.845,918239,PETR4,2,10500,2700,10500,16.41,172305.0,44307.0,172305.0,BROWN
2021-11-27T10:27:35.704,981727,VALE3,2,21500,21500,21500,17.98,386570.0,386570.0,386570.0,RODRIGUEZ
2021-11-27T17:50:51.914,981727,GOAU4,2,12500,4000,8800,15.66,195750.0,62640.0,137808.0,RODRIGUEZ
2021-11-27T15:43:30.622,987453,RAPT4,2,3500,3500,3500,10.79,37765.0,37765.0,37765.0,MILLER
2021-11-27T15:02:15.624,071264,ITUB4,2,12500,11800,12500,10.23,127875.0,120714.0,127875.0,DAVIS
2021-11-27T17:37:12.658,498213,VALE3,1,13500,8300,8300,13.02,175770.0,108066.0,108066.0,MARTINEZ
2021-11-27T13:32:15.538,918239,BBAS3,2,8500,8500,8500,16.61,141185.0,141185.0,141185.0,DAVIS
2021-11-27T12:27:25.868,849651,IGTI3,1,18500,18500,18500,11.04,204239.99999999997,204239.99999999997,204239.99999999997,WILLIAMS
2021-11-27T11:02:30.225,849651,BBAS3,2,10500,5700,5700,18.21,191205.0,103797.0,103797.0,RODRIGUEZ
2021-11-27T12:15:26.035,987453,BPAC11,1,16500,7000,7000,14.63,241395.0,102410.0,102410.0,RODRIGUEZ
2021-11-27T10:44:47.858,879865,GOAU4,1,9500,8400,8400,12.91,122645.0,108444.0,108444.0,MILLER
2021-11-27T16:24:47.702,164532,GOAU4,1,10500,4400,10200,19.24,202019.99999999997,84656.0,196247.99999999997,MARTINEZ
2021-11-27T17:28:41.196,918237,GOAU4,1,18500,8900,8900,19.72,364820.0,175508.0,175508.0,JONES
2021-11-27T12:24:06.117,918237,SLCE3,1,5500,5500,5500,13.95,76725.0,76725.0,76725.0,MARTINEZ
2021-11-27T11:17:11.344,879865,GOAU4,2,7500,7500,7500,18.24,136800.0,136800.0,136800.00000000006,WILLIAMS
2021-11-27T17:50:10.132,498213,VALE3,1,13500,5200,13500,13.02,175770.0,67704.0,175770.0,MARTINEZ
2021-11-27T16:16:01.610,849651,GOAU4,1,4500,1700,4200,18.28,82260.0,31076.000000000004,76776.0,BROWN
2021-11-27T17:04:06.153,071264,IGTI3,2,14500,14000,14000,19.29,279705.0,270060.0,270060.0,RODRIGUEZ
2021-11-27T10:25:09.078,918239,POMO4,2,21500,11100,11100,17.2,369800.0,190920.0,190920.0,RODRIGUEZ
2021-11-27T14:36:28.231,918237,SLCE3,1,10500,10500,10500,15.58,163590.0,163590.0,163590.0,GARCIA
2021-11-27T13:20:02.019,071264,GOAU4,1,12500,3700,3700,12.75,159375.0,47175.0,47175.0,JOHNSON
2021-11-27T17:46:11.114,918237,GOAU4,1,18500,2500,11400,19.72,364820.0,49300.0,224808.0,JONES
2021-11-27T17:06:33.737,981727,BPAC11,1,8500,2400,8500,19.94,169490.0,47856.0,169490.0,JONES
2021-11-27T11:12:55.796,879865,GOAU4,1,9500,1100,9500,12.91,122645.0,14201.0,122645.0,MILLER
2021-11-27T11:21:44.317,918239,POMO4,2,21500,10400,21500,17.2,369800.0,178880.0,369800.0,RODRIGUEZ
2021-11-27T10:22:20.877,918237,SLCE3,2,10500,7700,7700,13.29,139545.0,102333.0,102333.0,MILLER
2021-11-27T11:52:50.038,498213,GOAU4,2,1500,300,300,12.79,19185.0,3836.9999999999995,3836.9999999999995,GARCIA
2021-11-27T12:54:15.611,498213,POMO4,1,21500,21500,21500,17.19,369585.0,369585.0,369585.0,MARTINEZ
2021-11-27T10:00:32.924,071264,SLCE3,1,8500,700,700,15.03,127755.0,10521.0,10521.0,SMITH
2021-11-27T15:42:31.169,071264,PETR4,1,3500,100,100,13.38,46830.0,1338.0,1338.0,SMITH
2021-11-27T11:11:44.124,918237,VALE3,1,7500,1900,6700,10.58,79350.0,20102.0,70886.0,JOHNSON
2021-11-27T13:07:52.459,987453,BPAC11,1,16500,9500,16500,14.63,241395.0,138985.0,241395.0,RODRIGUEZ
2021-11-27T14:53:27.970,987453,SLCE3,2,7500,7100,7100,15.76,118200.0,111896.0,111896.0,BROWN
2021-11-27T10:14:22.922,498213,POMO4,1,7500,3300,3300,12.98,97350.0,42834.0,42834.0,BROWN
2021-11-27T17:03:30.355,164532,GOAU4,1,10500,100,10300,19.24,202019.99999999997,1923.9999999999998,198171.99999999997,MARTINEZ
2021-11-27T17:27:49.612,987453,PETR4,2,12500,10800,12500,15.74,196750.0,169992.0,196750.0,RODRIGUEZ
2021-11-27T17:09:32.806,849651,BBAS3,1,6500,200,6100,19.06,123889.99999999999,3811.9999999999995,116265.99999999999,MARTINEZ
2021-11-27T17:47:22.591,071264,IGTI3,2,14500,500,14500,19.29,279705.0,9645.0,279705.0,RODRIGUEZ
2021-11-27T14:56:03.626,981727,VALE3,2,23500,9200,9200,17.54,412190.0,161368.0,161368.0,MILLER
2021-11-27T12:15:24.314,918239,BPAC11,2,24500,24500,24500,11.97,293265.0,293265.0,293265.0,JOHNSON
2021-11-27T13:34:11.397,164532,ITUB4,1,21500,21500,21500,10.57,227255.0,227255.0,227255.0,DAVIS
2021-11-27T17:32:38.792,918239,BPAC11,1,500,100,500,12.64,6320.0,1264.0,6320.0,WILLIAMS
2021-11-27T12:39:21.791,918239,PETR4,1,6500,3200,3200,16.78,109070.00000000001,53696.0,53696.0,MILLER
2021-11-27T17:53:19.690,918237,GOAU4,1,18500,3000,14400,19.72,364820.0,59160.0,283968.0,JONES
2021-11-27T12:10:34.232,498213,GOAU4,2,1500,1200,1500,12.79,19185.0,15347.999999999998,19185.0,GARCIA
2021-11-27T14:27:57.638,918239,GOAU4,2,17500,13000,13000,17.61,308175.0,228930.0,228930.0,BROWN
2021-11-27T16:17:08.136,987453,SLCE3,2,7500,400,7500,15.76,118200.0,6304.0,118200.0,BROWN
2021-11-27T10:00:12.472,918239,GOAU4,2,17500,17500,17500,14.87,260225.0,260225.0,260225.0,SMITH
2021-11-27T13:19:43.837,164532,POMO4,1,22500,6100,22500,19.28,433800.0,117608.0,433800.0,WILLIAMS
2021-11-27T15:10:44.065,164532,VALE3,1,3500,3500,3500,18.09,63315.0,63315.0,63315.0,RODRIGUEZ
2021-11-27T13:37:29.808,918239,PETR4,1,6500,2300,5500,16.78,109070.00000000001,38594.0,92290.0,MILLER
2021-11-27T11:35:44.105,918237,IGTI3,1,5500,5500,5500,18.23,100265.0,100265.0,100265.0,JONES
2021-11-27T17:08:52.742,071264,POMO4,2,19500,19500,19500,17.87,348465.0,348465.0,348465.0,WILLIAMS
2021-11-27T17:54:48.427,918237,GOAU4,1,18500,4100,18500,19.72,364820.0,80852.0,364820.0,JONES
2021-11-27T16:06:34.622,071264,GOAU4,1,12500,8800,12500,12.75,159375.0,112200.0,159375.0,JOHNSON
2021-11-27T11:17:56.048,987453,GOAU4,1,16500,1900,1900,14.18,233970.0,26942.0,26942.0,MARTINEZ
2021-11-27T14:47:34.156,918237,VALE3,1,7500,500,7200,10.58,79350.0,5290.0,76176.0,JOHNSON
2021-11-27T10:02:09.407,918237,RAPT4,1,14500,4000,4000,11.3,163850.0,45200.0,45200.0,JONES
2021-11-27T15:43:31.509,918237,SLCE3,2,10500,1700,9400,13.29,139545.0,22593.0,124925.99999999999,MILLER
2021-11-27T12:41:01.370,918237,RAPT4,1,14500,10200,14200,11.3,163850.0,115260.0,160460.0,JONES
2021-11-27T16:41:20.164,918237,VALE3,1,7500,100,7300,10.58,79350.0,1058.0,77234.0,JOHNSON
2021-11-27T13:17:23.807,498213,RAPT4,1,10500,4400,4400,11.23,117915.0,49412.0,49412.0,JOHNSON
2021-11-27T17:16:47.595,071264,IGTI3,1,21500,100,19000,16.24,349159.99999999994,1623.9999999999998,308559.99999999994,DAVIS
2021-11-27T15:14:21.371,918239,PETR4,1,6500,700,6200,16.78,109070.00000000001,11746.0,104036.0,MILLER
2021-11-27T14:35:02.243,849651,GOAU4,1,22500,12200,12200,17.64,396900.0,215208.0,215208.0,GARCIA
2021-11-27T10:22:08.505,071264,SLCE3,1,8500,7800,8500,15.03,127755.0,117234.0,127755.0,SMITH
2021-11-27T15:21:33.382,164532,ITUB4,2,6500,1700,1700,18.96,123240.0,32232.0,32232.0,JOHNSON
2021-11-27T16:31:15.327,918237,SLCE3,2,10500,1100,10500,13.29,139545.0,14618.999999999998,139545.0,MILLER
2021-11-27T17:28:02.453,071264,PETR4,1,3500,700,800,13.38,46830.0,9366.0,10704.0,SMITH
2021-11-27T16:24:19.606,918239,PETR4,1,6500,100,6300,16.78,109070.00000000001,1678.0,105714.0,MILLER
2021-11-27T11:22:51.157,071264,GOAU4,2,4500,4500,4500,18.08,81359.99999999999,81359.99999999999,81359.99999999999,DAVIS
2021-11-27T15:04:26.469,987453,POMO4,2,17500,17500,17500,17.1,299250.0,299250.0,299250.0,MARTINEZ
2021-11-27T15:09:02.983,918239,RAPT4,1,23500,23500,23500,10.23,240405.0,240405.0,240405.0,RODRIGUEZ
2021-11-27T16:20:28.192,849651,BBAS3,2,10500,4800,10500,18.21,191205.0,87408.0,191205.0,RODRIGUEZ
2021-11-27T15:58:31.002,918239,IGTI3,1,17500,17500,17500,17.42,304850.00000000006,304850.00000000006,304850.00000000006,RODRIGUEZ
2021-11-27T17:16:43.509,849651,BBAS3,1,6500,400,6500,19.06,123889.99999999999,7623.999999999999,123889.99999999999,MARTINEZ
2021-11-27T10:42:54.420,164532,POMO4,1,23500,19300,19300,18.55,435925.0,358015.0,358015.0,JONES
2021-11-27T15:53:09.331,879865,BPAC11,1,23500,23500,23500,19.58,460129.99999999994,460129.99999999994,460129.99999999994,BROWN
2021-11-27T16:20:10.966,981727,VALE3,2,23500,14300,23500,17.54,412190.0,250822.0,412190.0,MILLER
2021-11-27T15:46:40.501,918239,PETR4,2,6500,6500,6500,16.71,108615.0,108615.0,108615.0,JOHNSON
2021-11-27T10:08:00.372,879865,PETR4,1,3500,3500,3500,15.32,53620.0,53620.0,53620.0,RODRIGUEZ
2021-11-27T10:23:09.737,071264,POMO4,1,1500,300,300,18.99,28484.999999999996,5696.999999999999,5696.999999999999,JONES
2021-11-27T13:12:18.801,071264,RAPT4,2,6500,2500,2500,16.26,105690.00000000001,40650.00000000001,40650.00000000001,RODRIGUEZ
2021-11-27T15:00:44.138,918239,GOAU4,2,17500,700,13700,17.61,308175.0,12327.0,241257.0,BROWN
2021-11-27T13:43:47.870,498213,POMO4,1,7500,2600,5900,12.98,97350.0,33748.0,76582.0,BROWN
2021-11-27T12:29:03.264,071264,POMO4,1,1500,1200,1500,18.99,28484.999999999996,22787.999999999996,28484.999999999996,JONES
2021-11-27T11:02:46.956,981727,RAPT4,1,16500,16500,16500,15.72,259380.0,259380.0,259380.0,GARCIA
2021-11-27T11:58:22.181,981727,POMO4,1,14500,14500,14500,12.41,179945.0,179945.0,179945.0,DAVIS
2021-11-27T16:26:10.380,918239,PETR4,1,6500,200,6500,16.78,109070.00000000001,3356.0,109070.00000000001,MILLER
2021-11-27T11:33:34.566,981727,BBAS3,2,3500,3500,3500,10.11,35385.0,35385.0,35385.0,SMITH
2021-11-27T10:54:56.543,071264,ITUB4,1,19500,6400,6400,13.74,267930.0,87936.0,87936.0,RODRIGUEZ
2021-11-27T13:01:19.637,918239,BPAC11,2,500,300,300,13.49,6745.0,4047.0,4047.0,MILLER
2021-11-27T13:33:53.430,981727,VALE3,2,12500,12500,12500,18.69,233625.00000000003,233625.00000000003,233625.00000000003,MILLER
2021-11-27T17:02:14.758,164532,ITUB4,2,8500,8500,8500,14.95,127075.0,127075.0,127075.0,JOHNSON
2021-11-27T14:07:38.087,498213,POMO4,1,7500,400,6300,12.98,97350.0,5192.0,81774.0,BROWN
2021-11-27T14:18:41.182,879865,PETR4,2,1500,1500,1500,13.05,19575.0,19575.0,19575.0,JONES
2021-11-27T14:21:53.549,918237,POMO4,2,22500,22500,22500,12.46,280350.0,280350.0,280350.0,RODRIGUEZ
2021-11-27T17:23:42.109,164532,GOAU4,1,10500,200,10500,19.24,202019.99999999997,3847.9999999999995,202019.99999999997,MARTINEZ
2021-11-27T13:57:14.323,071264,RAPT4,2,6500,3100,5600,16.26,105690.00000000001,50406.00000000001,91056.00000000001,RODRIGUEZ
2021-11-27T10:21:42.828,071264,ITUB4,1,21500,20000,20000,11.57,248755.0,231400.0,231400.0,RODRIGUEZ
2021-11-27T17:32:38.301,071264,PETR4,1,3500,500,1300,13.38,46830.0,6690.0,17394.0,SMITH
2021-11-27T13:26:04.857,879865,ITUB4,1,500,300,300,14.81,7405.0,4443.0,4443.0,MARTINEZ
2021-11-27T11:57:27.262,918237,SLCE3,2,18500,6600,6600,18.85,348725.0,124410.00000000001,124410.00000000001,DAVIS
2021-11-27T14:33:40.066,498213,IGTI3,1,17500,17000,17000,14.21,248675.00000000003,241570.0,241570.0,DAVIS
2021-11-27T12:29:35.786,918237,SLCE3,2,18500,8400,15000,18.85,348725.0,158340.0,282750.0,DAVIS
2021-11-27T13:51:28.066,918239,IGTI3,1,18500,18500,18500,13.98,258630.0,258630.0,258630.0,JONES
2021-11-27T10:42:10.947,918239,SLCE3,1,500,400,400,18.59,9295.0,7436.0,7436.0,MILLER
2021-11-27T13:48:53.354,071264,ITUB4,2,4500,3200,3200,12.21,54945.00000000001,39072.0,39072.0,MILLER
2021-11-27T17:57:21.467,981727,GOAU4,2,12500,1100,9900,15.66,195750.0,17226.0,155034.0,RODRIGUEZ
2021-11-27T11:51:08.795,164532,SLCE3,2,2500,2500,2500,19.65,49125.0,49125.0,49125.0,WILLIAMS
2021-11-27T15:53:28.197,849651,POMO4,1,24500,24500,24500,18.46,452270.0,452270.0,452270.0,JOHNSON
2021-11-27T14:51:39.288,918237,BPAC11,1,17500,17400,17400,13.33,233275.0,231942.0,231942.0,JOHNSON
2021-11-27T17:45:39.608,071264,IGTI3,1,21500,2500,21500,16.24,349159.99999999994,40599.99999999999,349159.99999999994,DAVIS
2021-11-27T12:09:17.364,918237,POMO4,2,21500,100,100,15.98,343570.0,1598.0,1598.0,RODRIGUEZ
2021-11-27T14:00:15.289,918239,SLCE3,2,23500,23500,23500,17.04,400440.0,400440.0,400440.0,RODRIGUEZ
2021-11-27T17:54:24.451,071264,PETR4,1,3500,1300,2600,13.38,46830.0,17394.0,34788.0,SMITH
2021-11-27T11:56:24.624,071264,BPAC11,2,4500,3100,3100,13.9,62550.0,43090.0,43090.0,DAVIS
2021-11-27T15:41:12.994,918237,BPAC11,1,17500,100,17500,13.33,233275.0,1333.0,233275.0,JOHNSON
2021-11-27T11:57:06.696,918237,SLCE3,2,17500,17500,17500,13.89,243075.0,243075.0,243075.0,MARTINEZ
2021-11-27T14:01:01.660,071264,BPAC11,2,4500,1400,4500,13.9,62550.0,19460.0,62550.0,DAVIS
2021-11-27T13:31:11.539,164532,BPAC11,2,8500,8500,8500,14.05,119425.0,119425.0,119425.0,MILLER
2021-11-27T15:17:28.493,071264,ITUB4,2,4500,1300,4500,12.21,54945.00000000001,15873.000000000002,54945.00000000001,MILLER
2021-11-27T14:44:35.522,918239,BPAC11,2,500,200,500,13.49,6745.0,2698.0,6745.0,MILLER
2021-11-27T15:17:43.032,918239,GOAU4,2,17500,3700,17400,17.61,308175.0,65157.0,306414.0,BROWN
2021-11-27T17:56:32.410,071264,PETR4,1,3500,700,3300,13.38,46830.0,9366.0,44154.0,SMITH
2021-11-27T16:05:25.714,918239,GOAU4,2,17500,100,17500,17.61,308175.0,1761.0,308175.0,BROWN
2021-11-27T12:24:24.970,071264,ITUB4,1,21500,1500,21500,11.57,248755.0,17355.0,248755.0,RODRIGUEZ
2021-11-27T14:17:19.035,498213,RAPT4,1,10500,4100,8500,11.23,117915.0,46043.0,95455.0,JOHNSON
2021-11-27T17:57:04.772,071264,PETR4,1,3500,100,3400,13.38,46830.0,1338.0,45492.0,SMITH
2021-11-27T17:25:35.067,987453,VALE3,2,9500,700,700,10.96,104120.00000000001,7672.000000000001,7672.000000000001,SMITH
2021-11-27T11:06:50.125,981727,IGTI3,2,12500,12500,12500,14.57,182125.0,182125.0,182125.0,RODRIGUEZ
2021-11-27T16:17:29.158,918237,SLCE3,2,18500,2700,17700,18.85,348725.0,50895.00000000001,333645.0,DAVIS
2021-11-27T16:58:29.894,071264,RAPT4,2,6500,300,5900,16.26,105690.00000000001,4878.000000000001,95934.00000000001,RODRIGUEZ
2021-11-27T17:24:59.542,071264,RAPT4,2,6500,600,6500,16.26,105690.00000000001,9756.000000000002,105690.00000000001,RODRIGUEZ
2021-11-27T14:23:30.381,498213,BBAS3,1,15500,15500,15500,10.51,162905.0,162905.0,162905.0,WILLIAMS
2021-11-27T16:33:30.640,879865,BBAS3,2,7500,300,300,16.65,124874.99999999999,4995.0,4995.0,GARCIA
2021-11-27T17:05:03.411,879865,ITUB4,1,500,200,500,14.81,7405.0,2962.0,7405.0,MARTINEZ
2021-11-27T17:13:02.461,879865,BBAS3,2,7500,6300,6600,16.65,124874.99999999999,104894.99999999999,109889.99999999999,GARCIA
2021-11-27T16:55:05.136,879865,SLCE3,1,24500,24500,24500,14.72,360640.0,360640.0,360640.0,RODRIGUEZ
2021-11-27T16:21:42.656,498213,RAPT4,1,10500,300,8800,11.23,117915.0,3369.0,98824.0,JOHNSON
2021-11-27T10:45:22.446,498213,BBAS3,1,11500,8500,8500,14.67,168705.0,124695.0,124695.0,RODRIGUEZ
2021-11-27T15:46:16.394,498213,IGTI3,1,17500,100,17100,14.21,248675.00000000003,1421.0,242991.00000000003,DAVIS
2021-11-27T11:02:57.364,164532,RAPT4,2,4500,4300,4300,17.18,77310.0,73874.0,73874.0,JONES
2021-11-27T11:17:50.590,498213,BBAS3,1,11500,600,9100,14.67,168705.0,8802.0,133497.0,RODRIGUEZ
2021-11-27T16:00:06.788,918237,POMO4,2,21500,21300,21400,15.98,343570.0,340374.0,341972.0,RODRIGUEZ
2021-11-27T12:33:11.201,918239,SLCE3,1,500,100,500,18.59,9295.0,1859.0,9295.0,MILLER
2021-11-27T14:25:15.772,498213,GOAU4,2,15500,15500,15500,13.88,215140.0,215140.0,215140.0,GARCIA
2021-11-27T14:33:25.749,071264,ITUB4,1,19500,8500,14900,13.74,267930.0,116790.0,204726.0,RODRIGUEZ
2021-11-27T17:26:43.884,498213,ITUB4,2,17500,100,100,13.99,244825.0,1399.0,1399.0,DAVIS
2021-11-27T13:35:54.595,918237,RAPT4,2,16500,3100,3100,16.68,275220.0,51708.0,51708.0,BROWN
2021-11-27T16:54:15.039,918237,SLCE3,2,18500,300,18000,18.85,348725.0,5655.0,339300.0,DAVIS
2021-11-27T15:49:36.237,498213,IGTI3,1,17500,400,17500,14.21,248675.00000000003,5684.0,248675.00000000003,DAVIS
2021-11-27T10:31:23.991,849651,PETR4,2,13500,13500,13500,19.96,269460.0,269460.0,269460.0,JONES
